,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,203419,17920,15216,5487,0,15449
Queens,40849,113137,20154,7268,0,13654
Bronx,21640,12574,67173,3850,0,6717
Brooklyn,37865,22001,18681,157097,0,9818
Staten Island,136,79,67,24,1498,225
