,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,86507,7620,6470,2333,0,6570
Queens,19920,55170,9828,3544,0,6658
Bronx,12643,7346,39245,2249,0,3924
Brooklyn,18056,10491,8908,74914,0,4682
Staten Island,63,36,31,11,693,104
