,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,67180,5918,5025,1812,0,5102
Queens,15406,42668,7601,2741,0,5149
Bronx,11331,6584,35173,2016,0,3517
Brooklyn,14423,8380,7116,59840,0,3740
Staten Island,48,28,23,8,531,80
