,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,243669,16867,10371,19026,0,18506
Queens,8490,49499,7542,13837,0,5974
Bronx,4196,6064,30178,6840,0,3017
Brooklyn,15378,22220,13662,102521,0,6407
Staten Island,42,61,37,68,1020,153
