,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,170053,14980,12720,4587,0,12915
Queens,35771,99073,17649,6364,0,11957
Bronx,23777,13815,73807,4230,0,7380
Brooklyn,33195,19288,16378,137724,0,8607
Staten Island,139,81,68,24,1528,230
