,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,44759,3943,3348,1207,0,3399
Queens,9145,25329,4512,1627,0,3057
Bronx,5489,3189,17039,976,0,1703
Brooklyn,8991,5224,4436,37303,0,2331
Staten Island,25,14,12,4,275,41
