,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,292524,20249,12450,22841,0,22217
Queens,10689,62320,9496,17421,0,7521
Bronx,5017,7250,36082,8178,0,3608
Brooklyn,18528,26772,16461,123524,0,7720
Staten Island,48,69,42,78,1165,175
