,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,140394,12368,10501,3787,0,10662
Queens,31295,86676,15440,5568,0,10461
Bronx,17501,10169,54327,3114,0,5432
Brooklyn,27718,16105,13675,114998,0,7187
Staten Island,103,60,51,18,1134,170
