,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,1219037,84387,51886,95188,0,92585
Queens,26278,153209,23346,42829,0,18490
Bronx,12462,18007,89617,20312,0,8961
Brooklyn,54513,78768,48431,363427,0,22714
Staten Island,176,254,156,287,4253,640
