,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,59065,5203,4418,1593,0,4486
Queens,13367,37023,6595,2378,0,4468
Bronx,10436,6064,32396,1856,0,3239
Brooklyn,12825,7452,6327,53211,0,3325
Staten Island,37,22,18,6,416,62
