,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,208001,18323,15559,5610,0,15797
Queens,41831,115856,20638,7442,0,13982
Bronx,22699,13189,70460,4038,0,7046
Brooklyn,38749,22515,19118,160765,0,10047
Staten Island,136,79,67,24,1495,225
