,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,118414,10431,8857,3194,0,8993
Queens,26591,73647,13119,4731,0,8888
Bronx,15393,8944,47781,2738,0,4778
Brooklyn,23862,13865,11773,99002,0,6187
Staten Island,91,53,45,16,1004,151
