,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,1255484,86910,53437,98034,0,95353
Queens,27386,159669,24330,44635,0,19270
Bronx,13041,18843,93776,21255,0,9377
Brooklyn,56311,81366,50028,375413,0,23463
Staten Island,166,240,147,271,4020,605
