,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,169072,14894,12647,4560,0,12840
Queens,35362,97939,17447,6291,0,11820
Bronx,20365,11833,63215,3623,0,6321
Brooklyn,33694,19578,16624,139793,0,8737
Staten Island,128,74,63,22,1408,212
