,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,782340,68920,58521,21104,0,59418
Queens,107025,296417,52804,19042,0,35774
Bronx,51469,29906,159765,9157,0,15976
Brooklyn,118059,68598,58247,489810,0,30613
Staten Island,488,283,241,86,5357,807
