,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,108245,7493,4607,8452,0,8221
Queens,4633,27013,4116,7551,0,3260
Bronx,3217,4648,23136,5243,0,2313
Brooklyn,8344,12056,7413,55628,0,3476
Staten Island,15,22,13,25,377,56
