,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,251283,17395,10695,19621,0,19084
Queens,8490,49503,7543,13838,0,5974
Bronx,4151,5999,29855,6767,0,2985
Brooklyn,15339,22163,13627,102261,0,6391
Staten Island,41,59,36,66,992,149
