,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,72813,6414,5446,1964,0,5530
Queens,16102,44596,7944,2864,0,5382
Bronx,11233,6527,34870,1998,0,3487
Brooklyn,14989,8709,7395,62187,0,3886
Staten Island,45,26,22,8,502,75
