,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,791336,69712,59193,21346,0,60101
Queens,106209,294156,52401,18897,0,35501
Bronx,52531,30523,163063,9346,0,16306
Brooklyn,119706,69555,59060,496643,0,31040
Staten Island,452,262,223,80,4960,747
