,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,786883,69320,58860,21226,0,59763
Queens,102648,284293,50644,18263,0,34311
Bronx,47678,27703,147997,8483,0,14799
Brooklyn,113161,65752,55831,469489,0,29343
Staten Island,471,273,232,83,5164,778
