,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,201832,17780,15097,5444,0,15329
Queens,38671,107103,19079,6880,0,12926
Bronx,20926,12159,64957,3723,0,6495
Brooklyn,35919,20871,17721,149025,0,9314
Staten Island,113,65,55,20,1241,187
