,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,1135376,78596,48325,88655,0,86231
Queens,28604,166774,25413,46621,0,20128
Bronx,13932,20131,100185,22708,0,10018
Brooklyn,56100,81060,49841,374005,0,23375
Staten Island,189,273,168,308,4569,688
