,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,180575,12500,7685,14100,0,13714
Queens,6872,40068,6105,11201,0,4835
Bronx,3915,5657,28155,6381,0,2815
Brooklyn,12327,17812,10951,82183,0,5136
Staten Island,29,42,26,48,713,107
