,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,100737,8874,7535,2717,0,7650
Queens,22718,62921,11208,4042,0,7593
Bronx,14342,8333,44520,2551,0,4452
Brooklyn,20582,11959,10154,85393,0,5337
Staten Island,69,40,34,12,759,114
