,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,278507,19279,11854,21747,0,21152
Queens,10192,59422,9054,16611,0,7171
Bronx,4718,6818,33931,7690,0,3393
Brooklyn,17653,25508,15683,117690,0,7355
Staten Island,48,69,42,78,1160,174
