,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,357536,24750,15218,27918,0,27154
Queens,12207,71171,10845,19896,0,8589
Bronx,6319,9131,45445,10300,0,4544
Brooklyn,22351,32296,19857,149011,0,9313
Staten Island,60,86,53,97,1450,218
