,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,81971,5674,3489,6400,0,6225
Queens,3504,20432,3113,5711,0,2466
Bronx,2690,3887,19348,4385,0,1934
Brooklyn,6653,9613,5910,44353,0,2772
Staten Island,12,18,11,21,311,46
