,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,194450,17130,14545,5245,0,14768
Queens,39479,109342,19478,7024,0,13196
Bronx,25194,14639,78206,4482,0,7820
Brooklyn,36319,21103,17919,150683,0,9417
Staten Island,158,91,78,28,1735,261
