,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,355951,24640,15150,27794,0,27034
Queens,12571,73297,11169,20490,0,8846
Bronx,6306,9112,45348,10278,0,4534
Brooklyn,22508,32522,19997,150056,0,9378
Staten Island,59,85,52,96,1430,215
