,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,344443,23844,14660,26895,0,26160
Queens,12198,71120,10837,19881,0,8583
Bronx,6039,8726,43429,9843,0,4342
Brooklyn,21957,31726,19507,146381,0,9148
Staten Island,56,81,49,91,1359,204
