,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,90463,7969,6766,2440,0,6870
Queens,21157,58596,10438,3764,0,7071
Bronx,13622,7915,42285,2423,0,4228
Brooklyn,19111,11104,9429,79292,0,4955
Staten Island,62,36,30,11,681,102
