,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,1102824,76342,46940,86114,0,83758
Queens,27969,163072,24849,45587,0,19681
Bronx,13556,19587,97479,22094,0,9747
Brooklyn,54015,78047,47988,360103,0,22506
Staten Island,184,266,164,301,4461,672
