,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,117420,10344,8783,3167,0,8918
Queens,26633,73764,13140,4738,0,8902
Bronx,15484,8997,48066,2755,0,4806
Brooklyn,23871,13870,11777,99037,0,6189
Staten Island,89,51,44,15,979,147
