,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,328855,22764,13997,25678,0,24976
Queens,11945,69646,10612,19469,0,8405
Bronx,5794,8372,41665,9443,0,4166
Brooklyn,21313,30795,18935,142087,0,8880
Staten Island,53,77,47,87,1292,194
