,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,39018,3437,2918,1052,0,2963
Queens,6902,19117,3405,1228,0,2307
Bronx,6480,3765,20117,1153,0,2011
Brooklyn,7982,4638,3938,33118,0,2069
Staten Island,25,14,12,4,275,41
