,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,388818,34253,29084,10488,0,29530
Queens,68619,190048,33855,12209,0,22936
Bronx,38463,22349,119393,6843,0,11939
Brooklyn,68334,39706,33714,283511,0,17719
Staten Island,270,156,133,48,2961,446
