,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,1271666,88030,54126,99298,0,96582
Queens,25329,147677,22503,41283,0,17823
Bronx,12391,17905,89107,20197,0,8910
Brooklyn,54764,79130,48654,365098,0,22818
Staten Island,199,288,177,325,4820,726
