,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,126329,11129,9449,3407,0,9594
Queens,28011,77579,13820,4983,0,9362
Bronx,15395,8945,47788,2739,0,4778
Brooklyn,24524,14250,12099,101749,0,6359
Staten Island,89,52,44,15,981,147
