,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,150878,10444,6421,11781,0,11459
Queens,7132,41583,6336,11624,0,5018
Bronx,3493,5048,25122,5694,0,2512
Brooklyn,12025,17375,10683,80169,0,5010
Staten Island,16,24,15,27,410,61
