,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,223803,15492,9525,17475,0,16997
Queens,8542,49803,7589,13922,0,6010
Bronx,4508,6514,32421,7348,0,3242
Brooklyn,14286,20643,12692,95244,0,5952
Staten Island,28,40,25,46,684,103
