,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,80237,5554,3415,6265,0,6093
Queens,3346,19509,2972,5453,0,2354
Bronx,2672,3862,19220,4356,0,1922
Brooklyn,6333,9150,5626,42220,0,2638
Staten Island,11,16,10,19,283,42
