,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,115528,7997,4917,9021,0,8774
Queens,4977,29017,4421,8111,0,3502
Bronx,3230,4667,23229,5265,0,2322
Brooklyn,8852,12791,7864,59016,0,3688
Staten Island,19,27,16,31,462,69
