,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,242414,21355,18133,6539,0,18411
Queens,48067,133127,23715,8552,0,16067
Bronx,28705,16679,89105,5107,0,8910
Brooklyn,43847,25477,21633,181916,0,11369
Staten Island,192,111,94,34,2107,317
