,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,162682,14331,12169,4388,0,12355
Queens,34837,96484,17187,6198,0,11644
Bronx,19796,11502,61449,3522,0,6144
Brooklyn,32236,18731,15904,133745,0,8359
Staten Island,114,66,56,20,1252,188
