,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,791682,69743,59219,21356,0,60127
Queens,105300,291639,51953,18735,0,35197
Bronx,52489,30499,162931,9339,0,16293
Brooklyn,119956,69700,59183,497682,0,31105
Staten Island,490,285,242,87,5378,810
