,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,348436,24120,14830,27207,0,26463
Queens,12109,70599,10757,19736,0,8520
Bronx,6196,8953,44560,10099,0,4456
Brooklyn,21946,31711,19497,146311,0,9144
Staten Island,59,85,52,96,1435,216
