,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,45874,4041,3431,1237,0,3484
Queens,8305,23002,4097,1477,0,2776
Bronx,7833,4551,24316,1393,0,2431
Brooklyn,9740,5659,4805,40411,0,2525
Staten Island,31,18,15,5,344,51
