,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,88226,7772,6599,2379,0,6700
Queens,20708,57353,10216,3684,0,6921
Bronx,13501,7844,41908,2402,0,4190
Brooklyn,18546,10776,9150,76945,0,4809
Staten Island,57,33,28,10,632,95
