,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,301676,20883,12840,23556,0,22912
Queens,10078,58762,8954,16427,0,7092
Bronx,5501,7949,39559,8966,0,3955
Brooklyn,18718,27047,16630,124792,0,7799
Staten Island,46,67,41,76,1130,170
