,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,244663,16936,10413,19104,0,18582
Queens,9071,52892,8059,14786,0,6383
Bronx,4498,6500,32349,7332,0,3234
Brooklyn,16068,23218,14275,107125,0,6695
Staten Island,37,54,33,61,911,137
