,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,807826,71165,60427,21791,0,61353
Queens,105698,292741,52149,18806,0,35330
Bronx,50768,29498,157588,9032,0,15758
Brooklyn,118111,68628,58273,490028,0,30626
Staten Island,570,331,281,101,6255,942
