,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,306113,21190,13029,23902,0,23249
Queens,12397,72278,11013,20205,0,8723
Bronx,7245,10469,52101,11809,0,5210
Brooklyn,21132,30534,18774,140881,0,8805
Staten Island,65,94,58,106,1579,238
