,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,820970,72323,61410,22146,0,62352
Queens,110945,307272,54737,19739,0,37084
Bronx,54885,31891,170367,9765,0,17036
Brooklyn,125425,72878,61882,520374,0,32523
Staten Island,499,290,246,88,5479,825
