,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,728654,64190,54505,19656,0,55340
Queens,98419,272580,48557,17511,0,32897
Bronx,45706,26557,141877,8132,0,14187
Brooklyn,103198,59963,50915,428154,0,26759
Staten Island,463,269,228,82,5075,764
