,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,337251,23346,14354,26334,0,25614
Queens,11898,69371,10570,19392,0,8372
Bronx,5969,8624,42922,9728,0,4292
Brooklyn,21350,30849,18968,142336,0,8896
Staten Island,59,85,52,96,1435,216
