,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,795296,70061,59490,21453,0,60402
Queens,111639,309195,55080,19863,0,37316
Bronx,54300,31551,168553,9661,0,16855
Brooklyn,124167,72147,61261,515151,0,32196
Staten Island,506,294,249,90,5553,836
