,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,107867,9502,8068,2909,0,8192
Queens,23909,66220,11796,4254,0,7992
Bronx,13053,7584,40518,2322,0,4051
Brooklyn,22466,13054,11084,93210,0,5825
Staten Island,63,37,31,11,701,105
