,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,66845,4627,2845,5219,0,5076
Queens,2789,16266,2478,4547,0,1963
Bronx,2335,3374,16792,3806,0,1679
Brooklyn,5298,7656,4707,35324,0,2207
Staten Island,9,13,8,14,221,33
