,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,203504,17927,15222,5489,0,15456
Queens,41722,115555,20585,7423,0,13946
Bronx,21877,12711,67908,3892,0,6790
Brooklyn,38149,22167,18822,158278,0,9892
Staten Island,139,81,68,24,1530,230
