,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,775336,68303,57997,20915,0,58886
Queens,106792,295771,52688,19001,0,35696
Bronx,51107,29696,158641,9093,0,15864
Brooklyn,117323,68171,57884,486760,0,30422
Staten Island,492,286,243,87,5402,814
