,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,177076,12258,7537,13827,0,13448
Queens,6741,39304,5989,10987,0,4743
Bronx,3885,5613,27938,6332,0,2793
Brooklyn,12163,17576,10806,81093,0,5068
Staten Island,30,43,27,49,735,110
