,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,802255,70674,60010,21641,0,60930
Queens,107533,297822,53054,19132,0,35944
Bronx,51984,30205,161363,9249,0,16136
Brooklyn,120690,70127,59546,500728,0,31295
Staten Island,491,285,242,87,5392,812
