,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,151892,13380,11361,4097,0,11536
Queens,33271,92148,16415,5919,0,11121
Bronx,18450,10720,57273,3282,0,5727
Brooklyn,30282,17595,14940,125635,0,7852
Staten Island,113,66,56,20,1246,187
