,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,316728,21925,13481,24731,0,24055
Queens,10130,59066,9000,16512,0,7128
Bronx,5360,7744,38542,8736,0,3854
Brooklyn,18796,27158,16698,125308,0,7831
Staten Island,43,63,39,71,1061,159
